Year,Composer,Lyricist,Song,Lyrics,Decade,Composer_first_name,Composer_last_name,Lyricist_first_name,Lyricist_last_name
2016,سامح كريم,أسامة مصطفى,على حبك,"['حبك', 'ميه', 'اثبات', 'شوقي', 'ساعات', 'وبخاف', 'خد', 'كتير', 'سيرتك', 'جت', 'بنطق', 'بالخير', 'وطبعك', 'خدت', 'حاجات', 'حبك', 'ميه', 'اثبات', 'شوقي', 'ساعات', 'وبخاف', 'خد', 'كتير', 'سيرتك', 'جت', 'بنطق', 'بالخير', 'وطبعك', 'خدت', 'حاجات', 'واخبارك', 'التفاصيل', 'احب', 'اسمعها', 'بالتفصيل', 'دام', 'اتفتحت', 'السيره', 'اخد', 'وادي', 'لنص', 'الليل', 'حبك', 'جديد', 'توحشني', 'بعيد', 'بالاحساس', 'بنتلاقي', 'مافيش', 'حاجه', 'اسمها', 'مواعيد', 'حبك', 'اقولك', 'الكلام', 'هيطول', 'حس', 'شوف', 'كلام', 'عادي', 'يتقال', 'للناس', 'وكلام', 'اجمل', 'يتقال', 'احساس', 'بيوصل', 'للقلوب', 'طول', 'اقولك', 'الكلام', 'هيطول', 'حس', 'شوف', 'كلام', 'عادي', 'يتقال', 'للناس', 'وكلام', 'اجمل', 'يتقال', 'احساس', 'بيوصل', 'للقلوب', 'طول', 'واخبارك', 'التفاصيل', 'احب', 'اسمعها', 'بالتفصيل', 'دام', 'اتفتحت', 'السيره', 'اخد', 'وادي', 'لنص', 'الليل', 'حبك', 'جديد', 'توحشني', 'بعيد', 'بالاحساس', 'بنتلاقي', 'مافيش', 'حاجه', 'اسمها', 'مواعيد', 'حبك', 'ميه', 'اثبات', 'شوقي', 'ساعات', 'وبخاف', 'خد', 'كتير', 'سيرتك', 'جت', 'بنطق', 'بالخير', 'وطبعك', 'خدت', 'حاجات', 'حبك', 'ميه', 'اثبات', 'شوقي', 'ساعات', 'وبخاف', 'خد', 'كتير', 'سيرتك', 'جت', 'بنطق', 'بالخير', 'وطبعك', 'خدت', 'حاجات']",Late 2010s,سامح,كريم,أسامة,مصطفى
2016,أحمد البرازيلي,أحمد علي موسى,أنا وإنت,"['اختارنا', 'نبعد', 'خلاص', 'يبقي', 'لازمه', 'يبان', 'ضعفي', 'وضعفك', 'للناس', 'وياريت', 'يجيبلك', 'سيرتي', 'قول', 'حبيبي', 'هثبت', 'ليهم', 'بطريقتي', 'الحكايه', 'خلاص', 'عادي', 'خلصت', 'حكايه', 'بتخلص', 'هيجري', 'هينقص', 'كملناش', 'هتعود', 'كمان', 'تتعود', 'عمر', 'البعد', 'بيموت', 'دنيا', 'تتعاش', 'هفضل', 'حبيبي', 'افتكرك', 'عمري', 'هنساك', 'هنسي', 'الايام', 'الحلوه', 'وياك', 'هتاخدنا', 'الدنيا', 'وهتفرق', 'بينا', 'الليالي', 'عايزك', 'عارف', 'ببعد', 'وقلبي', 'معاك', 'عادي', 'خلصت', 'حكايه', 'بتخلص', 'هيجري', 'هينقص', 'كملناش', 'هتعود', 'كمان', 'تتعود', 'عمر', 'البعد', 'بيموت', 'دنيا', 'تتعاش', 'عادي', 'خلصت', 'حكايه', 'بتخلص', 'هيجري', 'هينقص', 'كملناش', 'هتعود', 'كمان', 'تتعود', 'عمر', 'البعد', 'بيموت', 'دنيا', 'تتعاش', 'عادي', 'خلصت', 'حكايه', 'بتخلص', 'هتعود', 'كمان', 'تتعود']",Late 2010s,أحمد,البرازيلي,أحمد,علي موسى
2016,مدين,تامر حسين,عمرنا ما هنرجع,"['ايامك', 'عدت', 'ونسيتها', 'وحكايتي', 'معاك', 'مليتها', 'حاجه', 'حبيتها', 'دلوقتي', 'بقيت', 'بشوفهاش', 'واتشالت', 'عمري', 'خدتش', 'تعبي', 'لقيت', 'راحه', 'قلبي', 'ترضي', 'ارجعلك', 'مرضاش', 'عمرنا', 'هنرجع', 'زمان', 'هقدر', 'احبك', 'زمان', 'اتعودت', 'تشوفني', 'ملاك', 'الاخر', 'انسان', 'عمرنا', 'هنرجع', 'زمان', 'هقدر', 'احبك', 'زمان', 'اتعودت', 'تشوفني', 'ملاك', 'الاخر', 'انسان', 'هنقول', 'وكنا', 'يعني', 'جنه', 'ليا', 'معاك', 'حلوه', 'الايام', 'الصعبه', 'كتير', 'حاجات', 'حياتنا', 'بنعيدها', 'ينفع', 'نجددها', 'بقي', 'صعب', 'نعوضها', 'فرق', 'الاحساس', 'دلوقتي', 'كبير', 'عمرنا', 'هنرجع', 'زمان', 'هقدر', 'احبك', 'زمان', 'اتعودت', 'تشوفني', 'ملاك', 'الاخر', 'انسان', 'عمرنا', 'هنرجع', 'زمان', 'هقدر', 'احبك', 'زمان', 'اتعودت', 'تشوفني', 'ملاك', 'الاخر', 'انسان', 'عمرنا', 'هنرجع', 'زمان', 'هقدر', 'احبك', 'زمان', 'اتعودت', 'تشوفني', 'ملاك', 'الاخر', 'انسان', 'عمرنا', 'هنرجع', 'زمان', 'هقدر', 'احبك', 'زمان', 'اتعودت', 'تشوفني', 'ملاك', 'الاخر', 'انسان', 'عمرنا', 'هنرجع', 'زمان', 'هقدر', 'احبك', 'زمان', 'اتعودت', 'تشوفني', 'ملاك', 'الاخر', 'انسان']",Late 2010s,مدين,,تامر,حسين
1994,عمرو دياب,مجدي النجار,ذكريات,"['دوامه', 'الحياه', 'قلبي', 'تاه', 'ماشي', 'اتجاه', 'ذكريات', 'عشنا', 'دوبنا', 'العذاب', 'ذكريات', 'ماضينا', 'باقيه', 'سراب', 'ذكريات', 'الطريق', 'كتير', 'مشينا', 'واتنسينا', 'الطريق', 'وانتهينا', 'ماعادش', 'شئ', 'بريء', 'الطريق', 'كتير', 'مشينا', 'واتنسينا', 'الطريق', 'وانتهينا', 'ماعادش', 'شئ', 'بريء', 'ذكريات', 'عشنا', 'دوبنا', 'العذاب', 'ذكريات', 'ماضينا', 'باقيه', 'سراب', 'ذكريات', 'الطريق', 'قلوب', 'بريئه', 'قلوب', 'غريقه', 'الطريق', 'والحقيقه', 'حقيقه', 'الطريق', 'قلوب', 'بريئه', 'قلوب', 'غريقه', 'الطريق', 'والحقيقه', 'حقيقه', 'ذكريات', 'عشنا', 'دوبنا', 'العذاب', 'ذكريات', 'ماضينا', 'باقيه', 'سراب', 'ذكريات']",Early 1990s,عمرو,دياب,مجدي,النجار
1994,عمرو دياب,مدحت العدل,الحب إبتدى,"['حكايتنا', 'روح', 'قلبي', 'حكايه', 'ومفيش', 'للشوق', 'ندا', 'الحب', 'ابتدي', 'عمري', 'عشقت', 'بالشكل', 'ندا', 'الحب', 'ابتدي', 'عمري', 'عشقت', 'بالشكل', 'لقيتك', 'ويايا', 'حكايتنا', 'روح', 'قلبي', 'حكايه', 'ومفيش', 'للشوق', 'وقابلت', 'كتير', 'قبلك', 'وقليل', 'الشوق', 'سهرني', 'الليل', 'وقابلت', 'كتير', 'قبلك', 'وقليل', 'الشوق', 'سهرني', 'الليل', 'شفتك', 'ونسيت', 'روحي', 'وحبيت', 'شفتك', 'ونسيت', 'روحي', 'وحبيت', 'علمني', 'هواكي', 'غنا', 'المواويل', 'ندا', 'الحب', 'ابتدي', 'عمري', 'عشقت', 'بالشكل', 'ندا', 'الحب', 'ابتدي', 'عمري', 'عشقت', 'بالشكل', 'لقيتك', 'ويايا', 'حكايتنا', 'روح', 'قلبي', 'حكايه', 'ومفيش', 'للشوق', 'حكايتنا', 'روح', 'قلبي', 'حكايه', 'ومفيش', 'للشوق']",Early 1990s,عمرو,دياب,مدحت,العدل
1994,عمرو دياب,مدحت العدل,قلوب,"['قلوب', 'قلوب', 'وايدين', 'ايدين', 'قلوب', 'قلوب', 'وايدين', 'ايدين', 'ادي', 'ايامنا', 'وادي', 'سكتنا', 'وياما', 'كتير', 'جاين', 'ادي', 'ايامنا', 'وادي', 'سكتنا', 'وياما', 'كتير', 'جاين', 'قلوب', 'قلوب', 'وايدين', 'ايدين', 'قلوب', 'قلوب', 'وايدين', 'ايدين', 'ادي', 'ايامنا', 'وادي', 'سكتنا', 'وياما', 'كتير', 'جاين', 'ادي', 'ايامنا', 'وادي', 'سكتنا', 'وياما', 'كتير', 'جاين', 'قلوب', 'قلوب', 'وايدين', 'ايدين', 'قلوب', 'قلوب', 'وايدين', 'ايدين']",Early 1990s,عمرو,دياب,مدحت,العدل
1993,عمرو دياب,مجدي النجار,يا عمرنا,"['تعبنا', 'ودوبنا', 'تعبنا', 'ودوبنا', 'تعبنا', 'ودوبنا', 'تعبنا', 'ودوبنا', 'البعد', 'ليا', 'عمرنا', 'قلبنا', 'ليا', 'ليا', 'هننسي', 'عمرنا', 'شئ', 'بيجري', 'دمنا', 'ياقلبنا', 'هننسي', 'عمرنا', 'شئ', 'بيجري', 'دمنا', 'ياقلبنا', 'افترقنا', 'وطال', 'فراقنا', 'راجعين', 'بشوقنا', 'تعبنا', 'ودوبنا', 'تعبنا', 'ودوبنا', 'تعبنا', 'ودوبنا', 'تعبنا', 'ودوبنا', 'البعد', 'ليا', 'ياعمرنا', 'ياقلبنا', 'ليا', 'ليا', 'عمر', 'بينا', 'انتهي', 'عمرنا', 'عمري', 'عيشته', 'حبها', 'قلبنا', 'عمر', 'بينا', 'انتهي', 'عمرنا', 'عمري', 'عيشته', 'حبها', 'قلبنا', 'سنين', 'حياتنا', 'ذكرياتنا', 'امنياتنا', 'تعبنا', 'ودوبنا', 'تعبنا', 'ودوبنا', 'تعبنا', 'ودوبنا', 'تعبنا', 'ودوبنا', 'البعد', 'ليا', 'عمرنا', 'قلبنا', 'ليا', 'ليا', 'عمرنا', 'قلبنا', 'ليا', 'ليا']",Early 1990s,عمرو,دياب,مجدي,النجار
1993,عمرو دياب,مجدي النجار,ضحكة عيون حبيبى,"['ضحكه', 'عيون', 'حبيبي', 'ضحكت', 'ليها', 'الليالي', 'سافر', 'قلبي', 'لحبيبي', 'سافر', 'انشغالي', 'سافر', 'القمر', 'سافر', 'القمر', 'خدنا', 'الهوي', 'وعرفنا', 'الدنيا', 'سوا', 'خدنا', 'الهوي', 'وعرفنا', 'الدنيا', 'سوا', 'وعشقنا', 'عيونك', 'قمر', 'ضحكه', 'عيون', 'حبيبي', 'ضحكت', 'ليها', 'الليالي', 'سافر', 'قلبي', 'لحبيبي', 'سافر', 'انشغالي', 'ضحكها', 'سحرها', 'مستحيل', 'يتوصف', 'والكلام', 'هقول', 'هعترف', 'دلوقتي', 'بحب', 'وادوب', 'بكتير', 'قلوب', 'دلوقتي', 'بحب', 'وادوب', 'بكتير', 'قلوب', 'قلبي', 'شاف', 'القمر', 'سافر', 'القمر', 'سافر', 'القمر', 'خدنا', 'الهوي', 'وعرفنا', 'الدنيا', 'سوا', 'خدنا', 'الهوي', 'وعرفنا', 'الدنيا', 'سوا', 'وعشقنا', 'عيونك', 'قمر', 'ضحكه', 'عيون', 'حبيبي', 'ضحكت', 'ليها', 'الليالي', 'سافر', 'قلبي', 'لحبيبي', 'سافر', 'انشغالي', 'حبها', 'عشقها', 'الخلود', 'ينكتب', 'ضاع', 'مستحيل', 'يتحسب', 'العمر', 'ابتدي', 'لمسه', 'ايد', 'عشنا', 'بعيد', 'العمر', 'ابتدي', 'لمسه', 'ايد', 'عشنا', 'بعيد', 'قلبي', 'شاف', 'القمر', 'سافر', 'القمر', 'سافر', 'القمر', 'خدنا', 'الهوي', 'وعرفنا', 'الدنيا', 'سوا', 'خدنا', 'الهوي', 'وعرفنا', 'الدنيا', 'سوا', 'وعشقنا', 'عيونك', 'قمر', 'ضحكه', 'عيون', 'حبيبي', 'ضحكت', 'ليها', 'الليالي', 'سافر', 'قلبي', 'لحبيبي', 'سافر', 'انشغالي', 'ضحكه', 'عيون', 'حبيبي', 'ضحكت', 'ليها', 'الليالي', 'سافر', 'قلبي', 'لحبيبي', 'سافر', 'انشغالي']",Early 1990s,عمرو,دياب,مجدي,النجار
1993,رياض الهمشري,مدحت العدل,عندك حق,"['حق', 'تدوب', 'وترق', 'وترجع', 'قلبي', 'تدق', 'حق', 'تدوب', 'وترق', 'وترجع', 'قلبي', 'تدق', 'تدوب', 'هواه', 'وتقول', 'الاه', 'هاهاها', 'هاهاها', 'هاهاها', 'هاهاها', 'ندوب', 'هواه', 'ونقول', 'الاه', 'هاهاها', 'هاهاها', 'هاهاها', 'هاهاها', 'حق', 'تدوب', 'وترق', 'وترجع', 'قلبي', 'تدق', 'ياما', 'قولنا', 'هنبعد', 'بعدناش', 'وتاخدنا', 'الدنيا', 'مابننساش', 'ياما', 'قولنا', 'هنبعد', 'بعدناش', 'وتاخدنا', 'الدنيا', 'مابننساش', 'وعيون', 'تنادينا', 'تحايل', 'وعيون', 'تنادينا', 'تحايل', 'ونقول', 'عيونه', 'بلاش', 'ندوب', 'هواه', 'ونقول', 'الاه', 'هاهاها', 'هاهاها', 'هاهاها', 'هاهاها', 'ندوب', 'هواه', 'ونقول', 'الاه', 'هاهاها', 'هاهاها', 'هاهاها', 'هاهاها', 'حق', 'تدوب', 'وترق', 'وترجع', 'قلبي', 'تدق', 'حق', 'ونعمل', 'خلاص', 'سلمنا', 'الهوي', 'لايديه', 'حق', 'ونعمل', 'خلاص', 'سلمنا', 'الهوي', 'لايديه', 'دارينا', 'يبان', 'عنينا', 'دارينا', 'يبان', 'عنينا', 'داب', 'الحب', 'بانش', 'ندوب', 'هواه', 'ونقول', 'الاه', 'هاهاها', 'هاهاها', 'هاهاها', 'هاهاها', 'ندوب', 'هواه', 'ونقول', 'الاه', 'هاهاها', 'هاهاها', 'هاهاها', 'هاهاها', 'حق', 'تدوب', 'وترق', 'وترجع', 'قلبي', 'تدق', 'حق', 'تدوب', 'وترق', 'وترجع', 'قلبي', 'تدق']",Early 1990s,رياض,الهمشري,مدحت,العدل
1993,رياض الهمشري,مدحت العدل,كنا حبايب,"['حبايب', 'اعز', 'حبايب', 'الحب', 'عاشق', 'ودايب', 'يقدر', 'يرجع', 'زمان', 'حبايب', 'اعز', 'حبايب', 'الحب', 'عاشق', 'ودايب', 'يقدر', 'يرجع', 'زمان', 'ادي', 'الدنيا', 'وادي', 'نصيبنا', 'نحبه', 'لحظه', 'يسيبنا', 'ادي', 'الدنيا', 'وادي', 'نصيبنا', 'نحبه', 'لحظه', 'يسيبنا', 'نسيبه', 'يبقي', 'حبيبنا', 'ونلقي', 'معاه', 'الدنيا', 'امان', 'حبايب', 'اعز', 'حبايب', 'الحب', 'زمان', 'الحق', 'فراقنا', 'بايدينا', 'هنبكي', 'الايام', 'الدنيا', 'هتبكي', 'تبكي', 'زمان', 'الحق', 'فراقنا', 'بايدينا', 'هنبكي', 'الايام', 'الدنيا', 'هتبكي', 'تبكي', 'زماني', 'زماني', 'حبايب', 'اعز', 'حبايب', 'حبايب', 'اعز', 'حبايب', 'الحب', 'الحزن', 'القاسي', 'يدوم', 'الفرح', 'ثانيه', 'يطير', 'القلب', 'يعيش', 'محروم', 'ادي', 'حنانه', 'كتير', 'حنانه', 'كتير', 'زماني', 'زماني', 'حبايب', 'اعز', 'حبايب', 'حبايب', 'اعز', 'حبايب', 'الحب', 'عاشق', 'ودايب', 'يقدر', 'يرجع', 'زمان', 'ادي', 'الدنيا', 'وادي', 'نصيبنا', 'نحبه', 'لحظه', 'يسيبنا', 'نسيبه', 'يبقي', 'حبيبنا', 'ونلقي', 'معاه', 'الدنيا', 'امان']",Early 1990s,رياض,الهمشري,مدحت,العدل
1993,عمرو دياب,مجدي النجار,ماشي,"['ماشي', 'حالي', 'ماشي', 'حالي', 'جرالي', 'بالي', 'ماشي', 'حالي', 'ماشي', 'حالي', 'جرالي', 'بالي', 'خدني', 'الشوق', 'لبعيد', 'خدني', 'دوب', 'قلبي', 'حب', 'جديد', 'دوبني', 'حبها', 'خدني', 'الشوق', 'لبعيد', 'خدني', 'دوب', 'قلبي', 'حب', 'جديد', 'دوبني', 'حبها', 'خدني', 'وقالي', 'حب', 'العمر', 'عيش', 'معاه', 'قلت', 'ماشي', 'حالي', 'ماشي', 'حالي', 'جرالي', 'بالي', 'اشوف', 'اجمل', 'روح', 'تهت', 'كتير', 'عشت', 'سنين', 'مجروح', 'انتهي', 'اشوف', 'اجمل', 'روح', 'تهت', 'كتير', 'عشت', 'سنين', 'مجروح', 'انتهي', 'خدني', 'وقالي', 'حب', 'العمر', 'عيش', 'معاه', 'قلت', 'ماشي', 'حالي', 'ماشي', 'حالي', 'جرالي', 'بالي', 'ماشي', 'حالي', 'ماشي', 'حالي', 'جرالي', 'بالي', 'ماشي', 'حالي', 'ماشي', 'حالي', 'جرالي', 'بالي', 'ماشي', 'حالي', 'ماشي', 'حالي', 'جرالي', 'بالي', 'ماشي', 'حالي', 'ماشي', 'حالي', 'جرالي', 'بالي', 'ماشي', 'حالي', 'ماشي', 'حالي', 'بالي']",Early 1990s,عمرو,دياب,مجدي,النجار
1993,رياض الهمشري,مدحت العدل,خلاص سامحتك,"['بعيد', 'قريب', 'ماليش', 'وحياه', 'عيونك', 'بلاش', 'تغيب', 'خلاص', 'سامحتك', 'عمري', 'وبايدي', 'قلبي', 'حبك', 'وح', 'دبت', 'بعيد', 'قريب', 'ماليش', 'بعيد', 'قريب', 'ماليش', 'وحياه', 'عيونك', 'بلاش', 'تغيب', 'بعيد', 'قريب', 'ماليش', 'وحياه', 'عيونك', 'بلاش', 'تغيب', 'حب', 'الدنيا', 'جنب', 'حبك', 'يجي', 'حب', 'الدنيا', 'جنب', 'حبك', 'يجي', 'خلاص', 'سامحتك', 'عمري', 'وبايدي', 'حبيبي', 'الوحيد', 'حبيبي', 'ياروحي', 'قدري', 'ونصيبي', 'حبيبي', 'الوحيد', 'حبيبي', 'ياروحي', 'قدري', 'ونصيبي', 'خطفت', 'قلبي', 'لاعرفت', 'اخبي', 'الكون', 'داري', 'خطفت', 'قلبي', 'لاعرفت', 'اخبي', 'الكون', 'داري', 'بعيد', 'قريب', 'ماليش', 'بعيد', 'قريب', 'ماليش', 'وحياه', 'عيونك', 'بلاش', 'تغيب', 'بعيد', 'قريب', 'ماليش', 'وحياه', 'عيونك', 'بلاش', 'تغيب', 'حب', 'الدنيا', 'جنب', 'حبك', 'يجي', 'حب', 'الدنيا', 'جنب', 'حبك', 'يجي', 'خلاص', 'سامحتك', 'عمري', 'وبايدي', 'تعالي', 'ننسي', 'فات', 'كفايه', 'ايامنا', 'تحلي', 'تعالي', 'ننسي', 'فات', 'كفايه', 'ايامنا', 'تحلي', 'حته', 'خليتني', 'اغني', 'خليتني', 'ارجع', 'البدايه', 'حته', 'خليتني', 'اغني', 'خليتني', 'ارجع', 'البدايه', 'بعيد', 'قريب', 'ماليش', 'بعيد', 'قريب', 'ماليش', 'وحياه', 'عيونك', 'بلاش', 'تغيب', 'بعيد', 'قريب', 'ماليش', 'وحياه', 'عيونك', 'بلاش', 'تغيب', 'حب', 'الدنيا', 'جنب', 'حبك', 'يجي', 'حب', 'الدنيا', 'جنب', 'حبك', 'يجي', 'خلاص', 'سامحتك', 'عمري', 'وبايدي']",Early 1990s,رياض,الهمشري,مدحت,العدل
1993,حسين محمود,مجدي النجار,بحلم,"['وياه', 'بحلم', 'اعيش', 'اجمل', 'ليالينا', 'وياه', 'بينتهيش', 'الحلم', 'عينينا', 'وياه', 'بحلم', 'اعيش', 'اجمل', 'ليالينا', 'وياه', 'بينتهيش', 'الحلم', 'عينينا', 'بحلم', 'بعينيك', 'تاخدني', 'والشوق', 'حضني', 'بحلم', 'بعينيك', 'تاخدني', 'والشوق', 'حضني', 'بحلم', 'وهواك', 'حبيبي', 'امل', 'لينا', 'وياه', 'بحلم', 'اعيش', 'اجمل', 'ليالينا', 'وياه', 'بينتهيش', 'الحلم', 'عينينا', 'الجراح', 'بحلم', 'معاه', 'مفيش', 'بتمناه', 'الجراح', 'بحلم', 'معاه', 'مفيش', 'بتمناه', 'بحلم', 'بعينيك', 'تاخدني', 'والشوق', 'حضني', 'بحلم', 'بعينيك', 'تاخدني', 'والشوق', 'حضني', 'بحلم', 'وهواك', 'حبيبي', 'امل', 'لينا', 'وياه', 'بحلم', 'اعيش', 'اجمل', 'ليالينا', 'وياه', 'بينتهيش', 'الحلم', 'عينينا', 'الامان', 'الحنان', 'عشته', 'هواه', 'مابقتش', 'قلبي', 'داب', 'وياه', 'الامان', 'الحنان', 'عشته', 'هواه', 'مابقتش', 'قلبي', 'داب', 'وياه', 'بحلم', 'بعينيك', 'تاخدني', 'والشوق', 'حضني', 'بحلم', 'بعينيك', 'تاخدني', 'والشوق', 'حضني', 'بحلم', 'وهواك', 'حبيبي', 'امل', 'لينا', 'وياه', 'بحلم', 'اعيش', 'اجمل', 'ليالينا', 'وياه', 'بينتهيش', 'الحلم', 'عينينا']",Early 1990s,حسين,محمود,مجدي,النجار
